id,values,prev_values,next_values,sensor_day,time_on_day,day_of_week,id,categorical_id,hours_from_start,categorical_day_of_week,categorical_time_on_day
79,0.04585,0.036116666666666665,0.054266666666666664,3,8,7,400000,400000,80.0,7,8
80,0.054266666666666664,0.04585,0.06356666666666667,3,9,7,400000,400000,81.0,7,9
81,0.06356666666666667,0.054266666666666664,0.0666,3,10,7,400000,400000,82.0,7,10
82,0.0666,0.06356666666666667,0.060066666666666664,3,11,7,400000,400000,83.0,7,11
83,0.060066666666666664,0.0666,0.06451666666666667,3,12,7,400000,400000,84.0,7,12
84,0.06451666666666667,0.060066666666666664,0.05915,3,13,7,400000,400000,85.0,7,13
85,0.05915,0.06451666666666667,0.06091666666666667,3,14,7,400000,400000,86.0,7,14
86,0.06091666666666667,0.05915,0.06038333333333334,3,15,7,400000,400000,87.0,7,15
87,0.06038333333333334,0.06091666666666667,0.05491666666666667,3,16,7,400000,400000,88.0,7,16
88,0.05491666666666667,0.06038333333333334,0.050649999999999994,3,17,7,400000,400000,89.0,7,17
89,0.050649999999999994,0.05491666666666667,0.04338333333333333,3,18,7,400000,400000,90.0,7,18
90,0.04338333333333333,0.050649999999999994,0.03793333333333333,3,19,7,400000,400000,91.0,7,19
91,0.03793333333333333,0.04338333333333333,0.036083333333333335,3,20,7,400000,400000,92.0,7,20
92,0.036083333333333335,0.03793333333333333,0.03385,3,21,7,400000,400000,93.0,7,21
93,0.03385,0.036083333333333335,0.02645,3,22,7,400000,400000,94.0,7,22
94,0.02645,0.03385,0.023216666666666667,3,23,7,400000,400000,95.0,7,23
95,0.023216666666666667,0.02645,0.02008333333333333,4,0,1,400000,400000,96.0,1,0
96,0.02008333333333333,0.023216666666666667,0.01895,4,1,1,400000,400000,97.0,1,1
97,0.01895,0.02008333333333333,0.019266666666666665,4,2,1,400000,400000,98.0,1,2
98,0.019266666666666665,0.01895,0.020599999999999997,4,3,1,400000,400000,99.0,1,3
99,0.020599999999999997,0.019266666666666665,0.02351666666666667,4,4,1,400000,400000,100.0,1,4
100,0.02351666666666667,0.020599999999999997,0.029833333333333333,4,5,1,400000,400000,101.0,1,5
101,0.029833333333333333,0.02351666666666667,0.027950000000000003,4,6,1,400000,400000,102.0,1,6
102,0.027950000000000003,0.029833333333333333,0.03651666666666667,4,7,1,400000,400000,103.0,1,7
103,0.03651666666666667,0.027950000000000003,0.04541666666666666,4,8,1,400000,400000,104.0,1,8
104,0.04541666666666666,0.03651666666666667,0.05253333333333334,4,9,1,400000,400000,105.0,1,9
105,0.05253333333333334,0.04541666666666666,0.055066666666666673,4,10,1,400000,400000,106.0,1,10
106,0.055066666666666673,0.05253333333333334,0.06381666666666666,4,11,1,400000,400000,107.0,1,11
107,0.06381666666666666,0.055066666666666673,0.06416666666666666,4,12,1,400000,400000,108.0,1,12
108,0.06416666666666666,0.06381666666666666,0.06018333333333334,4,13,1,400000,400000,109.0,1,13
109,0.06018333333333334,0.06416666666666666,0.062000000000000006,4,14,1,400000,400000,110.0,1,14
110,0.062000000000000006,0.06018333333333334,0.05963333333333334,4,15,1,400000,400000,111.0,1,15
111,0.05963333333333334,0.062000000000000006,0.058033333333333326,4,16,1,400000,400000,112.0,1,16
112,0.058033333333333326,0.05963333333333334,0.052700000000000004,4,17,1,400000,400000,113.0,1,17
113,0.052700000000000004,0.058033333333333326,0.044333333333333336,4,18,1,400000,400000,114.0,1,18
114,0.044333333333333336,0.052700000000000004,0.03756666666666667,4,19,1,400000,400000,115.0,1,19
115,0.03756666666666667,0.044333333333333336,0.03345,4,20,1,400000,400000,116.0,1,20
116,0.03345,0.03756666666666667,0.030116666666666667,4,21,1,400000,400000,117.0,1,21
117,0.030116666666666667,0.03345,0.023933333333333334,4,22,1,400000,400000,118.0,1,22
118,0.023933333333333334,0.030116666666666667,0.022249999999999995,4,23,1,400000,400000,119.0,1,23
119,0.022249999999999995,0.023933333333333334,0.021316666666666664,5,0,2,400000,400000,120.0,2,0
120,0.021316666666666664,0.022249999999999995,0.021183333333333335,5,1,2,400000,400000,121.0,2,1
121,0.021183333333333335,0.021316666666666664,0.023750000000000004,5,2,2,400000,400000,122.0,2,2
122,0.023750000000000004,0.021183333333333335,0.02891666666666667,5,3,2,400000,400000,123.0,2,3
123,0.02891666666666667,0.023750000000000004,0.05858333333333333,5,4,2,400000,400000,124.0,2,4
124,0.05858333333333333,0.02891666666666667,0.16153333333333333,5,5,2,400000,400000,125.0,2,5
125,0.16153333333333333,0.05858333333333333,0.06093333333333334,5,6,2,400000,400000,126.0,2,6
126,0.06093333333333334,0.16153333333333333,0.06788333333333334,5,7,2,400000,400000,127.0,2,7
127,0.06788333333333334,0.06093333333333334,0.06523333333333334,5,8,2,400000,400000,128.0,2,8
128,0.06523333333333334,0.06788333333333334,0.06465,5,9,2,400000,400000,129.0,2,9
129,0.06465,0.06523333333333334,0.06506666666666666,5,10,2,400000,400000,130.0,2,10
130,0.06506666666666666,0.06465,0.06698333333333334,5,11,2,400000,400000,131.0,2,11
131,0.06698333333333334,0.06506666666666666,0.06735000000000001,5,12,2,400000,400000,132.0,2,12
132,0.06735000000000001,0.06698333333333334,0.06616666666666667,5,13,2,400000,400000,133.0,2,13
133,0.06616666666666667,0.06735000000000001,0.06633333333333333,5,14,2,400000,400000,134.0,2,14
134,0.06633333333333333,0.06616666666666667,0.0641,5,15,2,400000,400000,135.0,2,15
135,0.0641,0.06633333333333333,0.06558333333333333,5,16,2,400000,400000,136.0,2,16
136,0.06558333333333333,0.0641,0.056299999999999996,5,17,2,400000,400000,137.0,2,17
137,0.056299999999999996,0.06558333333333333,0.04595,5,18,2,400000,400000,138.0,2,18
138,0.04595,0.056299999999999996,0.03666666666666666,5,19,2,400000,400000,139.0,2,19
139,0.03666666666666666,0.04595,0.03345,5,20,2,400000,400000,140.0,2,20
140,0.03345,0.03666666666666666,0.02625,5,21,2,400000,400000,141.0,2,21
141,0.02625,0.03345,0.024933333333333335,5,22,2,400000,400000,142.0,2,22
142,0.024933333333333335,0.02625,0.022866666666666664,5,23,2,400000,400000,143.0,2,23
143,0.022866666666666664,0.024933333333333335,0.02255,6,0,3,400000,400000,144.0,3,0
144,0.02255,0.022866666666666664,0.021433333333333332,6,1,3,400000,400000,145.0,3,1
145,0.021433333333333332,0.02255,0.02463333333333333,6,2,3,400000,400000,146.0,3,2
146,0.02463333333333333,0.021433333333333332,0.030583333333333334,6,3,3,400000,400000,147.0,3,3
147,0.030583333333333334,0.02463333333333333,0.05793333333333333,6,4,3,400000,400000,148.0,3,4
148,0.05793333333333333,0.030583333333333334,0.1308,6,5,3,400000,400000,149.0,3,5
149,0.1308,0.05793333333333333,0.0584,6,6,3,400000,400000,150.0,3,6
150,0.0584,0.1308,0.06281666666666667,6,7,3,400000,400000,151.0,3,7
151,0.06281666666666667,0.0584,0.06786666666666667,6,8,3,400000,400000,152.0,3,8
152,0.06786666666666667,0.06281666666666667,0.0679,6,9,3,400000,400000,153.0,3,9
153,0.0679,0.06786666666666667,0.06355,6,10,3,400000,400000,154.0,3,10
154,0.06355,0.0679,0.06820000000000001,6,11,3,400000,400000,155.0,3,11
155,0.06820000000000001,0.06355,0.06546666666666666,6,12,3,400000,400000,156.0,3,12
156,0.06546666666666666,0.06820000000000001,0.0651,6,13,3,400000,400000,157.0,3,13
157,0.0651,0.06546666666666666,0.062200000000000005,6,14,3,400000,400000,158.0,3,14
158,0.062200000000000005,0.0651,0.0587,6,15,3,400000,400000,159.0,3,15
159,0.0587,0.062200000000000005,0.06085000000000001,6,16,3,400000,400000,160.0,3,16
160,0.06085000000000001,0.0587,0.05216666666666667,6,17,3,400000,400000,161.0,3,17
161,0.05216666666666667,0.06085000000000001,0.042866666666666664,6,18,3,400000,400000,162.0,3,18
162,0.042866666666666664,0.05216666666666667,0.03593333333333334,6,19,3,400000,400000,163.0,3,19
163,0.03593333333333334,0.042866666666666664,0.03423333333333334,6,20,3,400000,400000,164.0,3,20
164,0.03423333333333334,0.03593333333333334,0.029183333333333335,6,21,3,400000,400000,165.0,3,21
165,0.029183333333333335,0.03423333333333334,0.024033333333333334,6,22,3,400000,400000,166.0,3,22
166,0.024033333333333334,0.029183333333333335,0.02148333333333333,6,23,3,400000,400000,167.0,3,23
167,0.02148333333333333,0.024033333333333334,0.020533333333333334,7,0,4,400000,400000,168.0,4,0
168,0.020533333333333334,0.02148333333333333,0.0205,7,1,4,400000,400000,169.0,4,1
169,0.0205,0.020533333333333334,0.023116666666666664,7,2,4,400000,400000,170.0,4,2
170,0.023116666666666664,0.0205,0.030466666666666666,7,3,4,400000,400000,171.0,4,3
171,0.030466666666666666,0.023116666666666664,0.05534999999999999,7,4,4,400000,400000,172.0,4,4
172,0.05534999999999999,0.030466666666666666,0.11175,7,5,4,400000,400000,173.0,4,5
173,0.11175,0.05534999999999999,0.06096666666666667,7,6,4,400000,400000,174.0,4,6
174,0.06096666666666667,0.11175,0.06598333333333334,7,7,4,400000,400000,175.0,4,7
175,0.06598333333333334,0.06096666666666667,0.06553333333333333,7,8,4,400000,400000,176.0,4,8
176,0.06553333333333333,0.06598333333333334,0.06606666666666666,7,9,4,400000,400000,177.0,4,9
177,0.06606666666666666,0.06553333333333333,0.06728333333333333,7,10,4,400000,400000,178.0,4,10
178,0.06728333333333333,0.06606666666666666,0.06813333333333334,7,11,4,400000,400000,179.0,4,11
179,0.06813333333333334,0.06728333333333333,0.06618333333333333,7,12,4,400000,400000,180.0,4,12
180,0.06618333333333333,0.06813333333333334,0.06351666666666667,7,13,4,400000,400000,181.0,4,13
181,0.06351666666666667,0.06618333333333333,0.062150000000000004,7,14,4,400000,400000,182.0,4,14
182,0.062150000000000004,0.06351666666666667,0.07383333333333333,7,15,4,400000,400000,183.0,4,15
183,0.07383333333333333,0.062150000000000004,0.09910000000000001,7,16,4,400000,400000,184.0,4,16
184,0.09910000000000001,0.07383333333333333,0.08360000000000001,7,17,4,400000,400000,185.0,4,17
185,0.08360000000000001,0.09910000000000001,0.06338333333333333,7,18,4,400000,400000,186.0,4,18
186,0.06338333333333333,0.08360000000000001,0.04961666666666667,7,19,4,400000,400000,187.0,4,19
187,0.04961666666666667,0.06338333333333333,0.044366666666666665,7,20,4,400000,400000,188.0,4,20
188,0.044366666666666665,0.04961666666666667,0.0332,7,21,4,400000,400000,189.0,4,21
189,0.0332,0.044366666666666665,0.02165,7,22,4,400000,400000,190.0,4,22
190,0.02165,0.0332,0.012566666666666665,7,23,4,400000,400000,191.0,4,23
191,0.012566666666666665,0.02165,0.008833333333333334,8,0,5,400000,400000,192.0,5,0
192,0.008833333333333334,0.012566666666666665,0.007899999999999999,8,1,5,400000,400000,193.0,5,1
193,0.007899999999999999,0.008833333333333334,0.008966666666666666,8,2,5,400000,400000,194.0,5,2
194,0.008966666666666666,0.007899999999999999,0.015516666666666665,8,3,5,400000,400000,195.0,5,3
195,0.015516666666666665,0.008966666666666666,0.03543333333333334,8,4,5,400000,400000,196.0,5,4
196,0.03543333333333334,0.015516666666666665,0.07253333333333332,8,5,5,400000,400000,197.0,5,5
197,0.07253333333333332,0.03543333333333334,0.10223333333333333,8,6,5,400000,400000,198.0,5,6
198,0.10223333333333333,0.07253333333333332,0.10389999999999999,8,7,5,400000,400000,199.0,5,7
199,0.10389999999999999,0.10223333333333333,0.08403333333333333,8,8,5,400000,400000,200.0,5,8
200,0.08403333333333333,0.10389999999999999,0.07366666666666667,8,9,5,400000,400000,201.0,5,9
201,0.07366666666666667,0.08403333333333333,0.06715,8,10,5,400000,400000,202.0,5,10
202,0.06715,0.07366666666666667,0.06558333333333334,8,11,5,400000,400000,203.0,5,11
203,0.06558333333333334,0.06715,0.06695,8,12,5,400000,400000,204.0,5,12
204,0.06695,0.06558333333333334,0.06928333333333334,8,13,5,400000,400000,205.0,5,13
205,0.06928333333333334,0.06695,0.06556666666666666,8,14,5,400000,400000,206.0,5,14
206,0.06556666666666666,0.06928333333333334,0.06331666666666667,8,15,5,400000,400000,207.0,5,15
207,0.06331666666666667,0.06556666666666666,0.06496666666666666,8,16,5,400000,400000,208.0,5,16
208,0.06496666666666666,0.06331666666666667,0.055233333333333336,8,17,5,400000,400000,209.0,5,17
209,0.055233333333333336,0.06496666666666666,0.0461,8,18,5,400000,400000,210.0,5,18
210,0.0461,0.055233333333333336,0.03861666666666667,8,19,5,400000,400000,211.0,5,19
211,0.03861666666666667,0.0461,0.0358,8,20,5,400000,400000,212.0,5,20
212,0.0358,0.03861666666666667,0.02915,8,21,5,400000,400000,213.0,5,21
213,0.02915,0.0358,0.025183333333333335,8,22,5,400000,400000,214.0,5,22
214,0.025183333333333335,0.02915,0.02061666666666667,8,23,5,400000,400000,215.0,5,23
215,0.02061666666666667,0.025183333333333335,0.02075,9,0,6,400000,400000,216.0,6,0
216,0.02075,0.02061666666666667,0.021,9,1,6,400000,400000,217.0,6,1
217,0.021,0.02075,0.023466666666666667,9,2,6,400000,400000,218.0,6,2
218,0.023466666666666667,0.021,0.029716666666666666,9,3,6,400000,400000,219.0,6,3
219,0.029716666666666666,0.023466666666666667,0.056516666666666666,9,4,6,400000,400000,220.0,6,4
220,0.056516666666666666,0.029716666666666666,0.07503333333333334,9,5,6,400000,400000,221.0,6,5
221,0.07503333333333334,0.056516666666666666,0.06283333333333334,9,6,6,400000,400000,222.0,6,6
222,0.06283333333333334,0.07503333333333334,0.06753333333333333,9,7,6,400000,400000,223.0,6,7
223,0.06753333333333333,0.06283333333333334,0.06611666666666666,9,8,6,400000,400000,224.0,6,8
224,0.06611666666666666,0.06753333333333333,0.0651,9,9,6,400000,400000,225.0,6,9
225,0.0651,0.06611666666666666,0.06703333333333332,9,10,6,400000,400000,226.0,6,10
226,0.06703333333333332,0.0651,0.07033333333333334,9,11,6,400000,400000,227.0,6,11
227,0.07033333333333334,0.06703333333333332,0.069,9,12,6,400000,400000,228.0,6,12
228,0.069,0.07033333333333334,0.06885,9,13,6,400000,400000,229.0,6,13
229,0.06885,0.069,0.06586666666666667,9,14,6,400000,400000,230.0,6,14
230,0.06586666666666667,0.06885,0.067,9,15,6,400000,400000,231.0,6,15
231,0.067,0.06586666666666667,0.0669,9,16,6,400000,400000,232.0,6,16
232,0.0669,0.067,0.06135000000000001,9,17,6,400000,400000,233.0,6,17
233,0.06135000000000001,0.0669,0.05045,9,18,6,400000,400000,234.0,6,18
234,0.05045,0.06135000000000001,0.04103333333333333,9,19,6,400000,400000,235.0,6,19
235,0.04103333333333333,0.05045,0.03648333333333333,9,20,6,400000,400000,236.0,6,20
236,0.03648333333333333,0.04103333333333333,0.03333333333333333,9,21,6,400000,400000,237.0,6,21
237,0.03333333333333333,0.03648333333333333,0.027566666666666666,9,22,6,400000,400000,238.0,6,22
238,0.027566666666666666,0.03333333333333333,0.024316666666666667,9,23,6,400000,400000,239.0,6,23
239,0.024316666666666667,0.027566666666666666,0.02255,10,0,7,400000,400000,240.0,7,0
240,0.02255,0.024316666666666667,0.021466666666666665,10,1,7,400000,400000,241.0,7,1
241,0.021466666666666665,0.02255,0.0214,10,2,7,400000,400000,242.0,7,2
242,0.0214,0.021466666666666665,0.023116666666666664,10,3,7,400000,400000,243.0,7,3
243,0.023116666666666664,0.0214,0.029533333333333328,10,4,7,400000,400000,244.0,7,4
244,0.029533333333333328,0.023116666666666664,0.03608333333333333,10,5,7,400000,400000,245.0,7,5
245,0.03608333333333333,0.029533333333333328,0.040016666666666666,10,6,7,400000,400000,246.0,7,6
246,0.040016666666666666,0.03608333333333333,0.050850000000000006,10,7,7,400000,400000,247.0,7,7
247,0.050850000000000006,0.040016666666666666,0.05851666666666666,10,8,7,400000,400000,248.0,7,8
248,0.05851666666666666,0.050850000000000006,0.06381666666666666,10,9,7,400000,400000,249.0,7,9
249,0.06381666666666666,0.05851666666666666,0.06776666666666667,10,10,7,400000,400000,250.0,7,10
250,0.06776666666666667,0.06381666666666666,0.0691,10,11,7,400000,400000,251.0,7,11
251,0.0691,0.06776666666666667,0.06945,10,12,7,400000,400000,252.0,7,12
252,0.06945,0.0691,0.0638,10,13,7,400000,400000,253.0,7,13
253,0.0638,0.06945,0.06581666666666668,10,14,7,400000,400000,254.0,7,14
254,0.06581666666666668,0.0638,0.07005000000000002,10,15,7,400000,400000,255.0,7,15
255,0.07005000000000002,0.06581666666666668,0.06823333333333333,10,16,7,400000,400000,256.0,7,16
256,0.06823333333333333,0.07005000000000002,0.05883333333333333,10,17,7,400000,400000,257.0,7,17
257,0.05883333333333333,0.06823333333333333,0.04538333333333333,10,18,7,400000,400000,258.0,7,18
258,0.04538333333333333,0.05883333333333333,0.0408,10,19,7,400000,400000,259.0,7,19
259,0.0408,0.04538333333333333,0.042866666666666664,10,20,7,400000,400000,260.0,7,20
260,0.042866666666666664,0.0408,0.037149999999999996,10,21,7,400000,400000,261.0,7,21
261,0.037149999999999996,0.042866666666666664,0.027566666666666666,10,22,7,400000,400000,262.0,7,22
262,0.027566666666666666,0.037149999999999996,0.0239,10,23,7,400000,400000,263.0,7,23
263,0.0239,0.027566666666666666,0.021933333333333332,11,0,1,400000,400000,264.0,1,0
264,0.021933333333333332,0.0239,0.020183333333333334,11,1,1,400000,400000,265.0,1,1
265,0.020183333333333334,0.021933333333333332,0.01873333333333333,11,2,1,400000,400000,266.0,1,2
266,0.01873333333333333,0.020183333333333334,0.021083333333333332,11,3,1,400000,400000,267.0,1,3
267,0.021083333333333332,0.01873333333333333,0.02408333333333333,11,4,1,400000,400000,268.0,1,4
268,0.02408333333333333,0.021083333333333332,0.02925,11,5,1,400000,400000,269.0,1,5
269,0.02925,0.02408333333333333,0.03145,11,6,1,400000,400000,270.0,1,6
270,0.03145,0.02925,0.03838333333333333,11,7,1,400000,400000,271.0,1,7
271,0.03838333333333333,0.03145,0.04758333333333333,11,8,1,400000,400000,272.0,1,8
272,0.04758333333333333,0.03838333333333333,0.05516666666666667,11,9,1,400000,400000,273.0,1,9
273,0.05516666666666667,0.04758333333333333,0.06259999999999999,11,10,1,400000,400000,274.0,1,10
274,0.06259999999999999,0.05516666666666667,0.06401666666666665,11,11,1,400000,400000,275.0,1,11
275,0.06401666666666665,0.06259999999999999,0.06515,11,12,1,400000,400000,276.0,1,12
276,0.06515,0.06401666666666665,0.06638333333333334,11,13,1,400000,400000,277.0,1,13
277,0.06638333333333334,0.06515,0.06415,11,14,1,400000,400000,278.0,1,14
278,0.06415,0.06638333333333334,0.06630000000000001,11,15,1,400000,400000,279.0,1,15
279,0.06630000000000001,0.06415,0.06538333333333333,11,16,1,400000,400000,280.0,1,16
280,0.06538333333333333,0.06630000000000001,0.05481666666666666,11,17,1,400000,400000,281.0,1,17
281,0.05481666666666666,0.06538333333333333,0.04636666666666667,11,18,1,400000,400000,282.0,1,18
282,0.04636666666666667,0.05481666666666666,0.04058333333333334,11,19,1,400000,400000,283.0,1,19
283,0.04058333333333334,0.04636666666666667,0.036866666666666666,11,20,1,400000,400000,284.0,1,20
284,0.036866666666666666,0.04058333333333334,0.029733333333333337,11,21,1,400000,400000,285.0,1,21
285,0.029733333333333337,0.036866666666666666,0.023983333333333332,11,22,1,400000,400000,286.0,1,22
286,0.023983333333333332,0.029733333333333337,0.02145,11,23,1,400000,400000,287.0,1,23
287,0.02145,0.023983333333333332,0.0192,12,0,2,400000,400000,288.0,2,0
288,0.0192,0.02145,0.02093333333333333,12,1,2,400000,400000,289.0,2,1
289,0.02093333333333333,0.0192,0.025250000000000005,12,2,2,400000,400000,290.0,2,2
290,0.025250000000000005,0.02093333333333333,0.031766666666666665,12,3,2,400000,400000,291.0,2,3
291,0.031766666666666665,0.025250000000000005,0.05461666666666667,12,4,2,400000,400000,292.0,2,4
292,0.05461666666666667,0.031766666666666665,0.13791666666666666,12,5,2,400000,400000,293.0,2,5
293,0.13791666666666666,0.05461666666666667,0.10816666666666667,12,6,2,400000,400000,294.0,2,6
294,0.10816666666666667,0.13791666666666666,0.063,12,7,2,400000,400000,295.0,2,7
295,0.063,0.10816666666666667,0.06079999999999999,12,8,2,400000,400000,296.0,2,8
296,0.06079999999999999,0.063,0.06210000000000001,12,9,2,400000,400000,297.0,2,9
297,0.06210000000000001,0.06079999999999999,0.06171666666666666,12,10,2,400000,400000,298.0,2,10
298,0.06171666666666666,0.06210000000000001,0.06361666666666667,12,11,2,400000,400000,299.0,2,11
